Subj	Order	Code	Age	Gender	SES	Believe_God	Rej_Church
286	22	Afterlife	6	2	11	1	
287	1	Abuse/Paedophilia	6	1	11	0	
287	2	Cover-up/Secrecy	6	1	11	0	
287	3	Education System	6	1	11	0	
287	4	State Influence	6	1	11	0	
287	5	Patriarchal/Misogynist	6	1	11	0	
287	6	Declining	6	1	11	0	
292	1	Clergy	5	1	1	1	
292	2	Churches/Buildings	5	1	1	1	
292	3	Mass	5	1	1	1	
292	4	Pope	5	1	1	1	
292	5	The Vatican/Overall Structure	5	1	1	1	
292	6	Nuns	5	1	1	1	
292	7	Clergy	5	1	1	1	
292	8	Education System	5	1	1	1	
292	9	Religion	5	1	1	1	
292	10	Oppressive Institutions (Laundries. etc.)	5	1	1	1	
292	11	Oppressive Institutions (Laundries. etc.)	5	1	1	1	
292	12	Sacraments/Rites of Passage	5	1	1	1	
292	13	Sacraments/Rites of Passage	5	1	1	1	
292	14	Cover-up/Secrecy	5	1	1	1	
292	15	Bad/Immoral	5	1	1	1	
292	16	Authoritarian/Dominant	5	1	1	1	
292	17	Authoritarian/Dominant	5	1	1	1	
292	18	Hypocrisy	5	1	1	1	
292	19	Elitism	5	1	1	1	
292	20	Bad/Immoral	5	1	1	1	
292	21	Let down/Betrayed	5	1	1	1	
292	22	Influence	5	1	1	1	
304	1	Clergy	6	1	11	1	
304	2	Education System	6	1	11	1	
304	3	Authoritarian/Dominant	6	1	11	1	
304	4	Bad/Immoral	6	1	11	1	
304	5	Authoritarian/Dominant	6	1	11	1	
304	6	Sacraments/Rites of Passage	6	1	11	1	
304	7	Sacraments/Rites of Passage	6	1	11	1	
304	8	Divorce	6	1	11	1	
304	9	Abuse/Paedophilia	6	1	11	1	
304	10	Clergy	6	1	11	1	
304	11	Cover-up/Secrecy	6	1	11	1	
304	12	Comforting/Caring	6	1	11	1	
304	13	Comforting/Caring	6	1	11	1	
304	14	Bigotry	6	1	11	1	
304	15	Property	6	1	11	1	
304	16	Celibacy	6	1	11	1	
304	17	Homosexuality	6	1	11	1	
304	18	Sadness	6	1	11	1	
304	19	Indoctrination	6	1	11	1	
304	20	Outdated/Conservative	6	1	11	1	
305	1	Saints	4	2	4	1	
305	2	Outdated/Conservative	4	2	4	1	
305	3	Scandal	4	2	4	1	
305	4	Corrupt/Materialistic	4	2	4	1	
305	5	Bigotry	4	2	4	1	
305	6	Parochialism	4	2	4	1	
305	7	Corrupt/Materialistic	4	2	4	1	
305	8	Uncaring	4	2	4	1	
305	9	under law	4	2	4	1	
305	10	Bad/Immoral	4	2	4	1	
306	1	Stigma	4	1	5	1	
306	2	Belief/Faith	4	1	5	1	
306	3	Beseiged	4	1	5	1	
306	4	Abuse/Paedophilia	4	1	5	1	
306	5	Stigma	4	1	5	1	
306	6	Beseiged	4	1	5	1	
306	7	Beseiged	4	1	5	1	
306	8	Beseiged	4	1	5	1	
306	9	Good/Holy	4	1	5	1	
306	10	Jesus 	4	1	5	1	
306	11	Charity	4	1	5	1	
306	12	Comforting/Caring	4	1	5	1	
306	13	Education System	4	1	5	1	
306	14	will survive current attacks	4	1	5	1	
306	15	Tolerant	4	1	5	1	
306	16	Tolerant	4	1	5	1	
306	17	Life	4	1	5	1	
306	18	Sacraments/Rites of Passage	4	1	5	1	
306	19	Morality	4	1	5	1	
306	20	Comforting/Caring	4	1	5	1	
308	1	Sadness	4	1	4	1	
308	2	Outdated/Conservative	4	1	4	1	
308	3	Declining	4	1	4	1	
311	1	Mass	5	1	4	1	
311	2	Authoritarian/Dominant	5	1	4	1	
311	3	Community	5	1	4	1	
311	4	Old People	5	1	4	1	
311	5	Declining	5	1	4	1	
311	6	Corrupt/Materialistic	5	1	4	1	
311	7	Uncaring	5	1	4	1	
311	8	Declining	5	1	4	1	
311	9	Christmas/Other Religious Occasions	5	1	4	1	
311	10	Christmas/Other Religious Occasions	5	1	4	1	
311	11	Abuse/Paedophilia	5	1	4	1	
311	12	Abuse/Paedophilia	5	1	4	1	
311	13	Hypocrisy	5	1	4	1	
311	14	Hypocrisy	5	1	4	1	
311	15	Dishonest/Untrustworthy	5	1	4	1	
311	16	Cover-up/Secrecy	5	1	4	1	
311	17	Declining	5	1	4	1	
311	18	Celibacy	5	1	4	1	
317	1	Pope	6	2	11	1	
317	2	Mass	6	2	11	1	
317	3	Clergy	6	2	11	1	
317	4	Communion	6	2	11	1	
317	5	Sacraments/Rites of Passage	6	2	11	1	
317	6	Sacraments/Rites of Passage	6	2	11	1	
317	7	Sacraments/Rites of Passage	6	2	11	1	
317	8	Sacraments/Rites of Passage	6	2	11	1	
317	9	Afterlife	6	2	11	1	
317	10	Afterlife	6	2	11	1	
317	11	Other Theological/Scriptural Association	6	2	11	1	
317	12	Other Theological/Scriptural Association	6	2	11	1	
317	13	Jesus	6	2	11	1	
317	14	Sin	6	2	11	1	
317	15	Confession	6	2	11	1	
317	16	Jesus	6	2	11	1	
317	17	Jesus	6	2	11	1	
317	18	Christmas/Other Religious Occasions	6	2	11	1	
317	19	Saints	6	2	11	1	
317	20	Bible/Gospel	6	2	11	1	
317	21	Mary	6	2	11	1	
317	22	Joseph	6	2	11	1	
317	23	Morality	6	2	11	1	
317	24	Morality	6	2	11	1	
317	25	Mass	6	2	11	1	
317	26	Mass	6	2	11	1	
317	27	Religious Artifacts	6	2	11	1	
317	28	Candles	6	2	11	1	
317	29	Sacraments/Rites of Passage	6	2	11	1	
317	30	Saints	6	2	11	1	
321	1	Cardinal  Fiaich	6	1	1	1	
321	2	Education System	6	1	1	1	
321	3	Mass	6	1	1	1	
321	4	Sacraments/Rites of Passage	6	1	1	1	
321	5	Bible/Gospel	6	1	1	1	
321	6	Sacraments/Rites of Passage	6	1	1	1	
321	7	Clergy	6	1	1	1	
321	8	Nuns	6	1	1	1	
321	9	Religious Artifacts	6	1	1	1	
321	10	Candles	6	1	1	1	
321	11	Love	6	1	1	1	
321	12	Prayer	6	1	1	1	
321	13	Community	6	1	1	1	
321	14	Charity	6	1	1	1	
321	15	Pope	6	1	1	1	
321	16	Collections/Donations	6	1	1	1	
321	17	Sacraments/Rites of Passage	6	1	1	1	
321	18	Sacraments/Rites of Passage	6	1	1	1	
321	19	Charity	6	1	1	1	
321	20	Charity	6	1	1	1	
321	21	Charity	6	1	1	1	
325	1	Troubled	5	1	3	1	
325	2	Outdated/Conservative	5	1	3	1	
325	3	Community	5	1	3	1	
325	4	Scandal	5	1	3	1	
325	5	Reforming/Changing	5	1	3	1	
325	6	Declining	5	1	3	1	
325	7	Declining	5	1	3	1	
325	8	Outdated/Conservative	5	1	3	1	
325	9	Troubled	5	1	3	1	
325	10	Corrupt/Materialistic	5	1	3	1	
325	11	Corrupt/Materialistic	5	1	3	1	
325	12	Women	5	1	3	1	
325	13	Belief/Faith	5	1	3	1	
325	14	Pope	5	1	3	1	
325	15	Tradition	5	1	3	1	
325	16	Nuns	5	1	3	1	
325	17	Education System	5	1	3	1	
325	18	Propaganda	5	1	3	1	
325	19	Homosexuality	5	1	3	1	
325	20	Abortion	5	1	3	1	
325	21	Morality	5	1	3	1	
325	22	Community	5	1	3	1	
325	23	Sacraments/Rites of Passage	5	1	3	1	
325	24	Pilgrim Site	5	1	3	1	
325	25	Belief/Faith	5	1	3	1	
325	26	Missionaries	5	1	3	1	
325	27	Scandal	5	1	3	1	
325	28	Money	5	1	3	1	
325	29	Prayer	5	1	3	1	
325	30	Resurgance	5	1	3	1	
327	1	Mass	5	2	3	1	
327	2	Communion	5	2	3	1	
327	3	Bible/Gospel	5	2	3	1	
327	4	Clergy	5	2	3	1	
327	5	Comforting/Caring	5	2	3	1	
327	6	Prayer	5	2	3	1	
327	7	Comforting/Caring	5	2	3	1	
327	8	Other Rituals	5	2	3	1	
327	9	Confession 	5	2	3	1	
327	10	Sacraments/Rites of Passage	5	2	3	1	
327	11	Status	5	2	3	1	
327	12	The Cross	5	2	3	1	
327	13	Jesus	5	2	3	1	
327	14	Mary	5	2	3	1	
327	15	Saints	5	2	3	1	
327	16	Saints	5	2	3	1	
327	17	Choir/Music	5	2	3	1	
327	18	Prayer	5	2	3	1	
327	19	Choir/Music	5	2	3	1	
327	20	Community	5	2	3	1	
333	1	Outdated/Conservative	2	1	5	1	
333	2	Outdated/Conservative	2	1	5	1	
333	3	Corrupt/Materialistic	2	1	5	1	
333	4	Cover-up/Secrecy	2	1	5	1	
333	5	Authoritarian/Dominant	2	1	5	1	
333	6	Corrupt/Materialistic	2	1	5	1	
335	1	Belief/Faith	5	1	8	1	
335	2	Dishonest/Untrustworthy	5	1	8	1	
335	3	Education System	5	1	8	1	
335	4	Education System	5	1	8	1	
335	5	Charity	5	1	8	1	
335	6	Stigma	5	1	8	1	
335	7	Outdated/Conservative	5	1	8	1	
335	8	Comforting/Caring	5	1	8	1	
335	9	Abuse/Paedophilia	5	1	8	1	
335	10	Sacraments/Rites of Passage	5	1	8	1	
335	11	Confession	5	1	8	1	
335	12	Community	5	1	8	1	
335	13	Comforting/Caring	5	1	8	1	
335	14	Stigma	5	1	8	1	
335	15	Declining	5	1	8	1	
335	16	Declining	5	1	8	1	
335	17	Outdated/Conservative	5	1	8	1	
335	18	Insular/Detached	5	1	8	1	
335	19	Patriarchal/Misogynist	5	1	8	1	
335	20	Reforming/Changing	5	1	8	1	
337	1	Prayer	5	2	3	1	
337	2	Pope	5	2	3	1	
337	3	Clergy	5	2	3	1	
337	4	Churches/Buildings	5	2	3	1	
337	5	Mass	5	2	3	1	
337	6	Communion	5	2	3	1	
337	7	Mass	5	2	3	1	
337	8	Preaching/Sermons	5	2	3	1	
337	9	Religious Artifacts	5	2	3	1	
337	10	Religious Artifacts	5	2	3	1	
337	11	Religious Artifacts	5	2	3	1	
337	12	Laity	5	2	3	1	
337	13	Laity	5	2	3	1	
337	14	Religious Artifacts	5	2	3	1	
337	15	Sacraments/Rites of Passage	5	2	3	1	
337	16	Sacraments/Rites of Passage	5	2	3	1	
337	17	Religious Artifacts	5	2	3	1	
337	18	Communion	5	2	3	1	
337	19	Kneeling	5	2	3	1	
337	20	Prayer	5	2	3	1	
343	1	Morality	6	2	11	1	
343	2	Comforting/Caring	6	2	11	1	
343	3	Comforting/Caring	6	2	11	1	
343	4	Community	6	2	11	1	
343	5	Diocese/Parish	6	2	11	1	
343	6	Community	6	2	11	1	
343	7	Comforting/Caring	6	2	11	1	
343	8	Comforting/Caring	6	2	11	1	
343	9	Property	6	2	11	1	
343	10	Churches/Buildings	6	2	11	1	
343	11	Churches/Buildings	6	2	11	1	
343	12	Education System	6	2	11	1	
343	13	Preaching/Sermons	6	2	11	1	
343	14	Clergy	6	2	11	1	
343	15	Clergy	6	2	11	1	
343	16	Nuns	6	2	11	1	
343	17	Monks	6	2	11	1	
343	18	Prayer	6	2	11	1	
343	19	Prayer	6	2	11	1	
343	20	Christmas/Other Religious Occasions	6	2	11	1	
343	21	Christmas/Other Religious Occasions	6	2	11	1	
343	22	Mass	6	2	11	1	
344	1	Comforting/Caring	6	2	11	1	
344	2	Comforting/Caring	6	2	11	1	
344	3	Happiness	6	2	11	1	
344	4	Comforting/Caring	6	2	11	1	
344	5	Mass	6	2	11	1	
344	6	Jesus	6	2	11	1	
344	7	Sacraments/Rites of Passage	6	2	11	1	
353	1	Jesus	6	2	11	1	
353	2	Mass	6	2	11	1	
353	3	Communion	6	2	11	1	
353	4	Sacraments/Rites of Passage	6	2	11	1	
353	5	Forgiveness 	6	2	11	1	
353	6	Clergy	6	2	11	1	
353	7	Nuns	6	2	11	1	
353	8	Clergy	6	2	11	1	
353	9	Churches/Buildings	6	2	11	1	
353	10	Missionaries	6	2	11	1	
353	11	Christmas/Other Religious Occasions	6	2	11	1	
353	12	Christmas/Other Religious Occasions	6	2	11	1	
353	13	Education System	6	2	11	1	
353	14	Morality	6	2	11	1	
353	15	Afterlife	6	2	11	1	
353	16	Afterlife	6	2	11	1	
353	17	Afterlife	6	2	11	1	
353	18	Mary	6	2	11	1	
353	19	Other Theological/Scriptural Association	6	2	11	1	
353	20	Other Theological/Scriptural Association	6	2	11	1	
354	1	Religion	6	2	7	1	
354	2	Morality	6	2	7	1	
354	3	Sacraments/Rites of Passage	6	2	7	1	
354	4	Sacraments/Rites of Passage	6	2	7	1	
354	5	Divorce	6	2	7	1	
354	6	Abortion	6	2	7	1	
354	7	Homosexuality	6	2	7	1	
354	8	Contraception	6	2	7	1	
354	9	Divorce	6	2	7	1	
354	10	Children	6	2	7	1	
354	11	Preaching/Sermons	6	2	7	1	
354	12	Clergy	6	2	7	1	
354	13	Community	6	2	7	1	
354	14	Death	6	2	7	1	
354	15	Religious Artifacts	6	2	7	1	
354	16	Choir/Music	6	2	7	1	
354	17	Donations/Collections	6	2	7	1	
354	18	Donations/Collections	6	2	7	1	
354	19	Laity	6	2	7	1	
354	20	Clergy	6	2	7	1	
355	1	Jesus	6	2	11	1	
355	2	Prayer	6	2	11	1	
355	3	Mass	6	2	11	1	
355	4	Hypocrisy	6	2	11	1	
355	5	Declining	6	2	11	1	
355	6	Scandal	6	2	11	1	
355	7	Arrogance	6	2	11	1	
355	8	Community	6	2	11	1	
355	9	Children	6	2	11	1	
355	10	Sacraments/Rites of Passage	6	2	11	1	
355	11	Sacraments/Rites of Passage	6	2	11	1	
355	12	Women	6	2	11	1	
355	13	Laity	6	2	11	1	
355	14	Money	6	2	11	1	
358	1	Clergy	6	2	5	1	
358	2	Community	6	2	5	1	
358	3	Altar Boys	6	2	5	1	
358	4	Sacraments/Rites of Passage	6	2	5	1	
358	5	Sacraments/Rites of Passage	6	2	5	1	
358	6	Communion	6	2	5	1	
358	7	Prayer	6	2	5	1	
358	8	Comforting/Caring	6	2	5	1	
358	9	Family	6	2	5	1	
358	10	Comforting/Caring	6	2	5	1	
358	11	Love	6	2	5	1	
358	12	Children	6	2	5	1	
358	13	Death	6	2	5	1	
358	14	Sacraments/Rites of Passage	6	2	5	1	
358	15	Love 	6	2	5	1	
358	16	God	6	2	5	1	
359	1	Abuse/Paedophilia	6	1	11	1	
359	2	Declining	6	1	11	1	
359	3	Declining	6	1	11	1	
359	4	Irrelevant	6	1	11	1	
359	5	Declining	6	1	11	1	
359	6	Declining	6	1	11	1	
359	7	Declining	6	1	11	1	
359	8	Pope	6	1	11	1	
359	9	Confession	6	1	11	1	
359	10	Sacraments/Rites of Passage	6	1	11	1	
359	11	Corrupt/Materialistic	6	1	11	1	
359	12	Altar Boys	6	1	11	1	
359	13	Religious Artifacts	6	1	11	1	
359	14	Religious Artifacts	6	1	11	1	
359	15	Prayer	6	1	11	1	
359	16	Pilgrim Site	6	1	11	1	
359	17	Pilgrim Site	6	1	11	1	
359	18	Religious Artifacts	6	1	11	1	
359	19	Mass	6	1	11	1	
359	20	Prayer	6	1	11	1	
361	1	Pope	6	1	11	1	
361	2	Churches/Buildings	6	1	11	1	
361	3	Community	6	1	11	1	
361	4	Clergy	6	1	11	1	
361	5	Laity	6	1	11	1	
361	6	Jesus	6	1	11	1	
361	7	God	6	1	11	1	
361	8	Other Theological/Scriptural Association	6	1	11	1	
361	9	Christian	6	1	11	1	
361	10	Communion	6	1	11	1	
361	11	Sacraments/Rites of Passage	6	1	11	1	
361	12	Ministeries	6	1	11	1	
361	13	Other Rituals	6	1	11	1	
361	14	Nuns	6	1	11	1	
361	15	Monks	6	1	11	1	
361	16	Confession	6	1	11	1	
361	17	Sacraments/Rites of Passage	6	1	11	1	
361	18	Bible/Gospel	6	1	11	1	
361	19	Other Theological/Scriptural Association	6	1	11	1	
361	20	Mary	6	1	11	1	
361	21	Joseph	6	1	11	1	
361	22	Christmas/Other Religious Occasions	6	1	11	1	
361	23	Christmas/Other Religious Occasions	6	1	11	1	
361	24	Christmas/Other Religious Occasions	6	1	11	1	
361	25	Clergy	6	1	11	1	
361	26	Martyrs	6	1	11	1	
361	27	Beseiged	6	1	11	1	
361	28	Belief/Faith	6	1	11	1	
361	29	Afterlife	6	1	11	1	
361	30	Afterlife	6	1	11	1	
